ID,Latitude,Longitude,CodePostal,Adresse,Ville,PrixNom,PrixID,PrixValeur.mean
91130008,4864800,241700,91130,RN7 DOMAINE DE L'AUNETTE,Ris-Orangis,SP95,2,1530.25
91130008,4864800,241700,91130,RN7 DOMAINE DE L'AUNETTE,Ris-Orangis,SP98,6,1559.5
91140002,4870460,225396,91140,CHEMIN DE BRIIS CD 59,Villebon-sur-Yvette,Gazole,1,1449.287356321839
91140002,4870460,225396,91140,CHEMIN DE BRIIS CD 59,Villebon-sur-Yvette,E10,5,1476.4022988505747
91140002,4870460,225396,91140,CHEMIN DE BRIIS CD 59,Villebon-sur-Yvette,SP98,6,1565.3103448275863
91150005,4842900,216000,91150,AV DE BONNEVAUX,Ã‰tampes,Gazole,1,1437.4561403508771
91150005,4842900,216000,91150,AV DE BONNEVAUX,Ã‰tampes,SP95,2,1505.982142857143
91150005,4842900,216000,91150,AV DE BONNEVAUX,Ã‰tampes,E85,3,699
91150005,4842900,216000,91150,AV DE BONNEVAUX,Ã‰tampes,E10,5,1473.625
91150005,4842900,216000,91150,AV DE BONNEVAUX,Ã‰tampes,SP98,6,1539
91150007,4840881,212543,91150,RN20 - Ville Sauvage,Ã‰tampes,Gazole,1,1468
91150007,4840881,212543,91150,RN20 - Ville Sauvage,Ã‰tampes,E10,5,1537
91150007,4840881,212543,91150,RN20 - Ville Sauvage,Ã‰tampes,SP98,6,1638
91150008,4843100,213700,91150,Rue des Lys,Ã‰TAMPES,Gazole,1,1431.8918918918919
91150008,4843100,213700,91150,Rue des Lys,Ã‰TAMPES,SP95,2,1497.8918918918919
91150008,4843100,213700,91150,Rue des Lys,Ã‰TAMPES,GPLc,4,719
91150008,4843100,213700,91150,Rue des Lys,Ã‰TAMPES,E10,5,1463.5405405405406
91150008,4843100,213700,91150,Rue des Lys,Ã‰TAMPES,SP98,6,1532.6486486486488
91150010,4844176,217016,91150,32 Boulevard Saint-Michel,Ã‰TAMPES,Gazole,1,1438.5882352941176
91150010,4844176,217016,91150,32 Boulevard Saint-Michel,Ã‰TAMPES,SP95,2,1489.764705882353
91150010,4844176,217016,91150,32 Boulevard Saint-Michel,Ã‰TAMPES,SP98,6,1517.6470588235295
91150012,4843382,216945,91150,RN 191 / AV COQUERIVE,ETAMPES,Gazole,1,1437.3950617283951
91150012,4843382,216945,91150,RN 191 / AV COQUERIVE,ETAMPES,E85,3,720.264367816092
91150012,4843382,216945,91150,RN 191 / AV COQUERIVE,ETAMPES,E10,5,1469.3529411764705
91150012,4843382,216945,91150,RN 191 / AV COQUERIVE,ETAMPES,SP98,6,1553.3292682926829
91150013,4845200,217300,91150,94 BLD ST MICHEL,ETAMPES,Gazole,1,1437.935064935065
91150013,4845200,217300,91150,94 BLD ST MICHEL,ETAMPES,GPLc,4,782.6781609195402
91150013,4845200,217300,91150,94 BLD ST MICHEL,ETAMPES,E10,5,1468.446153846154
91150013,4845200,217300,91150,94 BLD ST MICHEL,ETAMPES,SP98,6,1551.639344262295
91160006,4867883,228329,91160,20 Route d'OrlÃ©ans,Ballainvilliers,Gazole,1,1561
91160006,4867883,228329,91160,20 Route d'OrlÃ©ans,Ballainvilliers,E10,5,1589
91160009,4867700,228200,91160,31 ROUTE D'ORLEANS,BALLAINVILLIERS,Gazole,1,1444.9080459770114
91160009,4867700,228200,91160,31 ROUTE D'ORLEANS,BALLAINVILLIERS,E85,3,720.264367816092
91160009,4867700,228200,91160,31 ROUTE D'ORLEANS,BALLAINVILLIERS,GPLc,4,843.8275862068965
91160009,4867700,228200,91160,31 ROUTE D'ORLEANS,BALLAINVILLIERS,E10,5,1470.1264367816093
91160009,4867700,228200,91160,31 ROUTE D'ORLEANS,BALLAINVILLIERS,SP98,6,1554.7325581395348
91160010,4869407.423,228187.328,91160,1 rue du pont neuf,Saulx-les-Chartreux,Gazole,1,1492.5
91160010,4869407.423,228187.328,91160,1 rue du pont neuf,Saulx-les-Chartreux,SP95,2,1548.5
91170003,4866200,237500,91170,Route de Fleury,Viry-ChÃ¢tillon,Gazole,1,1430.0526315789473
91170003,4866200,237500,91170,Route de Fleury,Viry-ChÃ¢tillon,E10,5,1461.2916666666667
91170003,4866200,237500,91170,Route de Fleury,Viry-ChÃ¢tillon,SP98,6,1535.857142857143
91170006,4865277,236915,91170,RN 445 / 29 ROUTE DE FLEURY,Viry-ChÃ¢tillon,Gazole,1,1546.9195402298851
91170006,4865277,236915,91170,RN 445 / 29 ROUTE DE FLEURY,Viry-ChÃ¢tillon,GPLc,4,919
91170006,4865277,236915,91170,RN 445 / 29 ROUTE DE FLEURY,Viry-ChÃ¢tillon,E10,5,1563.712643678161
91170006,4865277,236915,91170,RN 445 / 29 ROUTE DE FLEURY,Viry-ChÃ¢tillon,SP98,6,1673.712643678161
91170007,4868399.1,237640.36,91170,158 RN 7,Viry-ChÃ¢tillon,Gazole,1,1524
91170007,4868399.1,237640.36,91170,158 RN 7,Viry-ChÃ¢tillon,E10,5,1539
91180001,4860316,224828,91180,RN 20,Saint-Germain-lÃ¨s-Arpajon,Gazole,1,1432.4615384615386
91180001,4860316,224828,91180,RN 20,Saint-Germain-lÃ¨s-Arpajon,E10,5,1458.1758241758241
91180001,4860316,224828,91180,RN 20,Saint-Germain-lÃ¨s-Arpajon,SP98,6,1577.4835164835165
91180002,4859600,225400,91180,Rue de Chanteloup,Saint-Germain-lÃ¨s-Arpajon,Gazole,1,1428.576923076923
91180002,4859600,225400,91180,Rue de Chanteloup,Saint-Germain-lÃ¨s-Arpajon,SP95,2,1488.7619047619048
91180002,4859600,225400,91180,Rue de Chanteloup,Saint-Germain-lÃ¨s-Arpajon,E10,5,1447.0555555555557
91180002,4859600,225400,91180,Rue de Chanteloup,Saint-Germain-lÃ¨s-Arpajon,SP98,6,1519.5333333333333
91180007,4860322,224866.1,91180,RN 20,Saint-Germain-lÃ¨s-Arpajon,Gazole,1,1432.9080459770114
91180007,4860322,224866.1,91180,RN 20,Saint-Germain-lÃ¨s-Arpajon,GPLc,4,829.8275862068965
91180007,4860322,224866.1,91180,RN 20,Saint-Germain-lÃ¨s-Arpajon,E10,5,1457.4942528735633
91180007,4860322,224866.1,91180,RN 20,Saint-Germain-lÃ¨s-Arpajon,SP98,6,1577.2183908045977
91190001,4869437.70985,212074,91190,CHEVRY BELLEVILLE,GIF-SUR-YVETTE,Gazole,1,1460
91190001,4869437.70985,212074,91190,CHEVRY BELLEVILLE,GIF-SUR-YVETTE,SP95,2,1514.3333333333333
91190001,4869437.70985,212074,91190,CHEVRY BELLEVILLE,GIF-SUR-YVETTE,SP98,6,1548.3333333333333
91190009,4868453,212371,91190,2 Route des Gometz,Gif-sur-Yvette,Gazole,1,1566.6923076923076
